window_id,window_start,window_end,Batch,has_near_transition,condition_index,condition_index_available_weight,n_variables_used,n_variables_unmatched,assessment_method
326,2025-12-11 00:03:32,2025-12-11 00:04:31,MEZCLA,False,12.00237734342304,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
327,2025-12-11 00:04:32,2025-12-11 00:05:31,MEZCLA,False,11.093295593496626,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
328,2025-12-11 00:05:32,2025-12-11 00:06:31,MEZCLA,False,11.800293379226686,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
329,2025-12-11 00:06:32,2025-12-11 00:07:31,MEZCLA,False,12.249143142631477,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
330,2025-12-11 00:07:32,2025-12-11 00:08:31,MEZCLA,False,10.64099880718267,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
331,2025-12-11 00:08:32,2025-12-11 00:09:31,MEZCLA,False,9.541153465723111,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
332,2025-12-11 00:09:32,2025-12-11 00:10:31,MEZCLA,False,9.146632861715997,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
333,2025-12-11 00:10:32,2025-12-11 00:11:31,MEZCLA,False,8.712114761062615,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
334,2025-12-11 00:11:32,2025-12-11 00:12:31,MEZCLA,False,8.827483598361345,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
335,2025-12-11 00:12:32,2025-12-11 00:13:31,MEZCLA,False,8.387596180448188,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
336,2025-12-11 00:13:32,2025-12-11 00:14:31,MEZCLA,False,7.109006655776157,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
337,2025-12-11 00:14:32,2025-12-11 00:15:31,MEZCLA,False,9.80404673124674,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
338,2025-12-11 00:15:32,2025-12-11 00:16:31,MEZCLA,False,9.44555164270335,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
339,2025-12-11 00:16:32,2025-12-11 00:17:31,MEZCLA,False,10.767242113026146,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
340,2025-12-11 00:17:32,2025-12-11 00:18:31,MEZCLA,False,8.771643996391276,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
341,2025-12-11 00:18:32,2025-12-11 00:19:31,MEZCLA,False,11.004590904011344,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
342,2025-12-11 00:19:32,2025-12-11 00:20:31,MEZCLA,False,11.094792026776704,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
343,2025-12-11 00:20:32,2025-12-11 00:21:31,MEZCLA,False,16.20138517139916,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
344,2025-12-11 00:21:32,2025-12-11 00:22:31,MEZCLA,False,14.07516143478383,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
345,2025-12-11 00:22:32,2025-12-11 00:23:31,MEZCLA,False,14.006064851673006,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
346,2025-12-11 00:23:32,2025-12-11 00:24:31,MEZCLA,False,11.32499548797581,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
347,2025-12-11 00:24:32,2025-12-11 00:25:31,MEZCLA,False,14.206883869072252,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
348,2025-12-11 00:25:32,2025-12-11 00:26:31,MEZCLA,False,13.350031047022396,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
349,2025-12-11 00:26:32,2025-12-11 00:27:31,MEZCLA,False,13.9694952919537,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
350,2025-12-11 00:27:32,2025-12-11 00:28:31,MEZCLA,False,14.218158730830009,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
351,2025-12-11 00:28:32,2025-12-11 00:29:31,MEZCLA,False,13.842506674030613,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
352,2025-12-11 00:29:32,2025-12-11 00:30:31,MEZCLA,False,15.145419437380328,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
353,2025-12-11 00:30:32,2025-12-11 00:31:31,MEZCLA,False,14.858568591747147,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
354,2025-12-11 00:31:32,2025-12-11 00:32:31,MEZCLA,False,14.320185460955772,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
355,2025-12-11 00:32:32,2025-12-11 00:33:31,MEZCLA,False,14.462052106621307,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
356,2025-12-11 00:33:32,2025-12-11 00:34:31,MEZCLA,False,17.642067683135792,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
357,2025-12-11 00:34:32,2025-12-11 00:35:31,MEZCLA,False,14.563268891268525,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
358,2025-12-11 00:35:32,2025-12-11 00:36:31,MEZCLA,False,15.26723767942615,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
359,2025-12-11 00:36:32,2025-12-11 00:37:31,MEZCLA,False,16.605769172748573,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
360,2025-12-11 00:37:32,2025-12-11 00:38:31,MEZCLA,False,17.85178247938851,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
361,2025-12-11 00:38:32,2025-12-11 00:39:31,MEZCLA,False,15.21663210590131,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
362,2025-12-11 00:39:32,2025-12-11 00:40:31,MEZCLA,False,16.09884523502795,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
363,2025-12-11 00:40:32,2025-12-11 00:41:31,MEZCLA,False,15.518090443958815,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
364,2025-12-11 00:41:32,2025-12-11 00:42:31,MEZCLA,False,17.428762792616173,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
365,2025-12-11 00:42:32,2025-12-11 00:43:31,MEZCLA,False,17.305994927933593,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
366,2025-12-11 00:43:32,2025-12-11 00:44:31,MEZCLA,False,18.09128833516334,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
367,2025-12-11 00:44:32,2025-12-11 00:45:31,MEZCLA,False,17.356381411006353,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
368,2025-12-11 00:45:32,2025-12-11 00:46:31,MEZCLA,False,16.052273591070815,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
369,2025-12-11 00:46:32,2025-12-11 00:47:31,MEZCLA,False,17.468633914932177,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
370,2025-12-11 00:47:32,2025-12-11 00:48:31,MEZCLA,False,16.84114155465982,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
371,2025-12-11 00:48:32,2025-12-11 00:49:31,MEZCLA,False,16.73750013437971,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
372,2025-12-11 00:49:32,2025-12-11 00:50:31,MEZCLA,False,18.20961649861864,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
373,2025-12-11 00:50:32,2025-12-11 00:51:31,MEZCLA,False,20.564129053526077,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
374,2025-12-11 00:51:32,2025-12-11 00:52:31,MEZCLA,False,15.820370605560065,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
375,2025-12-11 00:52:32,2025-12-11 00:53:31,MEZCLA,False,15.182198592646468,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
376,2025-12-11 00:53:32,2025-12-11 00:54:31,MEZCLA,False,19.48964620110336,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
377,2025-12-11 00:54:32,2025-12-11 00:55:31,MEZCLA,False,22.00377645029567,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
378,2025-12-11 00:55:32,2025-12-11 00:56:31,MEZCLA,False,16.626533150439275,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
379,2025-12-11 00:56:32,2025-12-11 00:57:31,MEZCLA,False,18.595270847344395,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
380,2025-12-11 00:57:32,2025-12-11 00:58:31,MEZCLA,False,20.663416552955866,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
381,2025-12-11 00:58:32,2025-12-11 00:59:31,MEZCLA,False,12.98449433190021,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
382,2025-12-11 00:59:32,2025-12-11 01:00:31,MEZCLA,False,16.19112646403474,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
383,2025-12-11 01:00:32,2025-12-11 01:01:31,MEZCLA,False,18.53965339229753,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
384,2025-12-11 01:01:32,2025-12-11 01:02:31,MEZCLA,False,23.27651742677729,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
385,2025-12-11 01:02:32,2025-12-11 01:03:31,MEZCLA,False,26.007947115575732,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
386,2025-12-11 01:03:32,2025-12-11 01:04:31,MEZCLA,False,27.43016365901792,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
387,2025-12-11 01:04:32,2025-12-11 01:05:31,MEZCLA,False,27.835651661074923,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
388,2025-12-11 01:05:32,2025-12-11 01:06:31,MEZCLA,False,30.051211753679706,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
389,2025-12-11 01:06:32,2025-12-11 01:07:31,MEZCLA,False,30.185039187610347,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
390,2025-12-11 01:07:32,2025-12-11 01:08:31,MEZCLA,False,29.132406956455306,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
391,2025-12-11 01:08:32,2025-12-11 01:09:31,MEZCLA,False,28.56387753331116,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
392,2025-12-11 01:09:32,2025-12-11 01:10:31,MEZCLA,False,27.213142156795875,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
393,2025-12-11 01:10:32,2025-12-11 01:11:31,MEZCLA,False,28.05832843980361,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
394,2025-12-11 01:11:32,2025-12-11 01:12:31,MEZCLA,False,26.40272001853604,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
395,2025-12-11 01:12:32,2025-12-11 01:13:31,MEZCLA,False,25.765021767404424,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
396,2025-12-11 01:13:32,2025-12-11 01:14:31,MEZCLA,False,25.29208031507686,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
397,2025-12-11 01:14:32,2025-12-11 01:15:31,MEZCLA,False,25.476900827389404,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
398,2025-12-11 01:15:32,2025-12-11 01:16:31,MEZCLA,False,25.549849469003306,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
399,2025-12-11 01:16:32,2025-12-11 01:17:31,MEZCLA,False,28.15037909275512,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
400,2025-12-11 01:17:32,2025-12-11 01:18:31,MEZCLA,False,25.945124496284084,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
401,2025-12-11 01:18:32,2025-12-11 01:19:31,MEZCLA,False,24.84354884544119,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
402,2025-12-11 01:19:32,2025-12-11 01:20:31,MEZCLA,False,25.291951186723452,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
403,2025-12-11 01:20:32,2025-12-11 01:21:31,MEZCLA,False,25.27509273801867,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
404,2025-12-11 01:21:32,2025-12-11 01:22:31,MEZCLA,False,25.95429499945714,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
405,2025-12-11 01:22:32,2025-12-11 01:23:31,MEZCLA,False,32.32536067510579,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
406,2025-12-11 01:23:32,2025-12-11 01:24:31,MEZCLA,False,31.852711268364217,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
407,2025-12-11 01:24:32,2025-12-11 01:25:31,MEZCLA,False,33.1548303279292,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
408,2025-12-11 01:25:32,2025-12-11 01:26:31,MEZCLA,False,33.056876451967575,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
409,2025-12-11 01:26:32,2025-12-11 01:27:31,MEZCLA,False,32.28216617044192,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
410,2025-12-11 01:27:32,2025-12-11 01:28:31,MEZCLA,False,34.03114110113543,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
411,2025-12-11 01:28:32,2025-12-11 01:29:31,MEZCLA,False,33.96638336421728,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
412,2025-12-11 01:29:32,2025-12-11 01:30:31,MEZCLA,False,32.310461005100294,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
413,2025-12-11 01:30:32,2025-12-11 01:31:31,MEZCLA,False,32.42459350352851,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
414,2025-12-11 01:31:32,2025-12-11 01:32:31,MEZCLA,False,31.53913655489428,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
415,2025-12-11 01:32:32,2025-12-11 01:33:31,MEZCLA,False,32.63542221818358,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
416,2025-12-11 01:33:32,2025-12-11 01:34:31,MEZCLA,False,31.75663498924993,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
417,2025-12-11 01:34:32,2025-12-11 01:35:31,MEZCLA,False,32.345153077507064,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
418,2025-12-11 01:35:32,2025-12-11 01:36:31,MEZCLA,False,32.288786145350365,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
419,2025-12-11 01:36:32,2025-12-11 01:37:31,MEZCLA,False,33.25442922680705,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
420,2025-12-11 01:37:32,2025-12-11 01:38:31,MEZCLA,False,32.428617006347864,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
421,2025-12-11 01:38:32,2025-12-11 01:39:31,MEZCLA,False,34.93213337259106,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
422,2025-12-11 01:39:32,2025-12-11 01:40:31,MEZCLA,False,34.31824353233918,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
423,2025-12-11 01:40:32,2025-12-11 01:41:31,MEZCLA,False,32.596506095647534,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
424,2025-12-11 01:41:32,2025-12-11 01:42:31,MEZCLA,False,35.42530292922721,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
425,2025-12-11 01:42:32,2025-12-11 01:43:31,MEZCLA,False,33.02197287902281,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
426,2025-12-11 01:43:32,2025-12-11 01:44:31,MEZCLA,False,33.56785307477777,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
427,2025-12-11 01:44:32,2025-12-11 01:45:31,MEZCLA,False,33.172494827117895,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
428,2025-12-11 01:45:32,2025-12-11 01:46:31,MEZCLA,False,32.4046451142866,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
429,2025-12-11 01:46:32,2025-12-11 01:47:31,MEZCLA,False,32.35642636774996,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
430,2025-12-11 01:47:32,2025-12-11 01:48:31,MEZCLA,False,34.71244474471918,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
431,2025-12-11 01:48:32,2025-12-11 01:49:31,MEZCLA,False,34.327774887445244,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
432,2025-12-11 01:49:32,2025-12-11 01:50:31,MEZCLA,False,34.645599338942155,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
433,2025-12-11 01:50:32,2025-12-11 01:51:31,MEZCLA,False,34.62882077892379,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
434,2025-12-11 01:51:32,2025-12-11 01:52:31,MEZCLA,False,34.04469514326848,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
435,2025-12-11 01:52:32,2025-12-11 01:53:31,MEZCLA,False,32.922562884123266,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
436,2025-12-11 01:53:32,2025-12-11 01:54:31,MEZCLA,False,31.528384180199357,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
437,2025-12-11 01:54:32,2025-12-11 01:55:31,MEZCLA,False,34.326288000213424,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
438,2025-12-11 01:55:32,2025-12-11 01:56:31,MEZCLA,False,32.9626453190837,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
439,2025-12-11 01:56:32,2025-12-11 01:57:31,MEZCLA,False,32.57237151067807,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
440,2025-12-11 01:57:32,2025-12-11 01:58:31,MEZCLA,False,33.600756535192566,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
441,2025-12-11 01:58:32,2025-12-11 01:59:31,MEZCLA,False,33.7397396994652,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
442,2025-12-11 01:59:32,2025-12-11 02:00:31,MEZCLA,False,33.21226367450371,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
443,2025-12-11 02:00:32,2025-12-11 02:01:31,MEZCLA,False,33.40065885717305,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
444,2025-12-11 02:01:32,2025-12-11 02:02:31,MEZCLA,False,32.847432186133744,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
445,2025-12-11 02:02:32,2025-12-11 02:03:31,MEZCLA,False,31.81119580851348,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
446,2025-12-11 02:03:32,2025-12-11 02:04:31,MEZCLA,False,31.7435633646798,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
447,2025-12-11 02:04:32,2025-12-11 02:05:31,MEZCLA,False,32.81545388530826,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
448,2025-12-11 02:05:32,2025-12-11 02:06:31,MEZCLA,False,31.523937270064515,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
449,2025-12-11 02:06:32,2025-12-11 02:07:31,MEZCLA,False,31.84450647818631,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
450,2025-12-11 02:07:32,2025-12-11 02:08:31,MEZCLA,False,32.41493334086261,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
451,2025-12-11 02:08:32,2025-12-11 02:09:31,MEZCLA,False,33.306511076420875,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
452,2025-12-11 02:09:32,2025-12-11 02:10:31,MEZCLA,False,32.3067915888886,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
453,2025-12-11 02:10:32,2025-12-11 02:11:31,MEZCLA,False,31.64614923696405,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
454,2025-12-11 02:11:32,2025-12-11 02:12:31,MEZCLA,False,31.46312452174461,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
455,2025-12-11 02:12:32,2025-12-11 02:13:31,MEZCLA,False,31.85420549829715,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
456,2025-12-11 02:13:32,2025-12-11 02:14:31,MEZCLA,False,31.877772887845374,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
457,2025-12-11 02:14:32,2025-12-11 02:15:31,MEZCLA,False,32.17355264405672,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
458,2025-12-11 02:15:32,2025-12-11 02:16:31,MEZCLA,False,32.85624252162019,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
459,2025-12-11 02:16:32,2025-12-11 02:17:31,MEZCLA,False,32.29426354406735,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
460,2025-12-11 02:17:32,2025-12-11 02:18:31,MEZCLA,False,34.890234747493935,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
461,2025-12-11 02:18:32,2025-12-11 02:19:31,MEZCLA,False,34.62299742131747,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
462,2025-12-11 02:19:32,2025-12-11 02:20:31,MEZCLA,False,35.325677760365714,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
463,2025-12-11 02:20:32,2025-12-11 02:21:31,MEZCLA,False,34.70631267142316,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
464,2025-12-11 02:21:32,2025-12-11 02:22:31,MEZCLA,False,32.958485128056694,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
465,2025-12-11 02:22:32,2025-12-11 02:23:31,MEZCLA,False,31.32818842473065,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
466,2025-12-11 02:23:32,2025-12-11 02:24:31,MEZCLA,False,31.953221706203788,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
467,2025-12-11 02:24:32,2025-12-11 02:25:31,MEZCLA,False,32.15700375078971,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
468,2025-12-11 02:25:32,2025-12-11 02:26:31,MEZCLA,False,33.352542884097545,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
469,2025-12-11 02:26:32,2025-12-11 02:27:31,MEZCLA,False,33.54396387425808,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
470,2025-12-11 02:27:32,2025-12-11 02:28:31,MEZCLA,False,33.45225011171891,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
471,2025-12-11 02:28:32,2025-12-11 02:29:31,MEZCLA,False,32.48637280826723,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
472,2025-12-11 02:29:32,2025-12-11 02:30:31,MEZCLA,False,35.574400892146535,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
473,2025-12-11 02:30:32,2025-12-11 02:31:31,MEZCLA,False,35.074056115568965,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
474,2025-12-11 02:31:32,2025-12-11 02:32:31,MEZCLA,False,36.576900965643325,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
475,2025-12-11 02:32:32,2025-12-11 02:33:31,MEZCLA,False,35.25129790206762,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
476,2025-12-11 02:33:32,2025-12-11 02:34:31,MEZCLA,False,35.55620341583687,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
477,2025-12-11 02:34:32,2025-12-11 02:35:31,MEZCLA,False,35.576307276443345,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
478,2025-12-11 02:35:32,2025-12-11 02:36:31,MEZCLA,False,34.99725644070697,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
479,2025-12-11 02:36:32,2025-12-11 02:37:31,MEZCLA,False,34.73264691048081,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
480,2025-12-11 02:37:32,2025-12-11 02:38:31,MEZCLA,False,33.05782745922575,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
481,2025-12-11 02:38:32,2025-12-11 02:39:31,MEZCLA,False,33.74919265039001,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
482,2025-12-11 02:39:32,2025-12-11 02:40:31,MEZCLA,False,32.86420340529793,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
483,2025-12-11 02:40:32,2025-12-11 02:41:31,MEZCLA,False,31.416206785402657,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
484,2025-12-11 02:41:32,2025-12-11 02:42:31,MEZCLA,False,32.73637010573618,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
485,2025-12-11 02:42:32,2025-12-11 02:43:31,MEZCLA,False,34.295459980153915,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
486,2025-12-11 02:43:32,2025-12-11 02:44:31,MEZCLA,False,35.20158014732203,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
487,2025-12-11 02:44:32,2025-12-11 02:45:31,MEZCLA,False,36.6216459530431,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
488,2025-12-11 02:45:32,2025-12-11 02:46:31,MEZCLA,False,35.790737368564386,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
489,2025-12-11 02:46:32,2025-12-11 02:47:31,MEZCLA,False,33.469499859232144,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
490,2025-12-11 02:47:32,2025-12-11 02:48:31,MEZCLA,False,32.81840949307283,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
491,2025-12-11 02:48:32,2025-12-11 02:49:31,MEZCLA,False,34.51624286474117,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
492,2025-12-11 02:49:32,2025-12-11 02:50:31,MEZCLA,False,34.418153149450674,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
493,2025-12-11 02:50:32,2025-12-11 02:51:31,MEZCLA,False,31.33603923401792,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
494,2025-12-11 02:51:32,2025-12-11 02:52:31,MEZCLA,False,31.454143571654463,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
495,2025-12-11 02:52:32,2025-12-11 02:53:31,MEZCLA,False,31.80635278227749,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
496,2025-12-11 02:53:32,2025-12-11 02:54:31,MEZCLA,False,32.863753528163734,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
497,2025-12-11 02:54:32,2025-12-11 02:55:31,MEZCLA,False,31.678881389665264,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
498,2025-12-11 02:55:32,2025-12-11 02:56:31,MEZCLA,False,31.77056179377856,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
499,2025-12-11 02:56:32,2025-12-11 02:57:31,MEZCLA,False,32.908452236467525,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
500,2025-12-11 02:57:32,2025-12-11 02:58:31,MEZCLA,False,33.388316021221165,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
501,2025-12-11 02:58:32,2025-12-11 02:59:31,MEZCLA,False,33.138110998037206,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
502,2025-12-11 02:59:32,2025-12-11 03:00:31,MEZCLA,False,32.44255076404879,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
503,2025-12-11 03:00:32,2025-12-11 03:01:31,MEZCLA,False,32.319773841094,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
504,2025-12-11 03:01:32,2025-12-11 03:02:31,MEZCLA,False,33.55414481696879,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
505,2025-12-11 03:02:32,2025-12-11 03:03:31,MEZCLA,False,33.12805822929117,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
506,2025-12-11 03:03:32,2025-12-11 03:04:31,MEZCLA,False,33.95191881456614,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
507,2025-12-11 03:04:32,2025-12-11 03:05:31,MEZCLA,False,32.68292977177515,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
508,2025-12-11 03:05:32,2025-12-11 03:06:31,MEZCLA,False,33.048513712493694,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
509,2025-12-11 03:06:32,2025-12-11 03:07:31,MEZCLA,False,33.11003200726368,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
510,2025-12-11 03:07:32,2025-12-11 03:08:31,MEZCLA,False,32.50800060303759,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
511,2025-12-11 03:08:32,2025-12-11 03:09:31,MEZCLA,False,33.56273630444578,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
512,2025-12-11 03:09:32,2025-12-11 03:10:31,MEZCLA,False,34.11433664954097,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
513,2025-12-11 03:10:32,2025-12-11 03:11:31,MEZCLA,False,33.13790055748341,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
